plot_id,longitude,latitude,basal_area,density,mean_dbh,max_dbh,cv_dbh,plot_area,elevation,mean_dbh_large,total_richness,total_simpson,AM,EM,cmi_mean,bio11_tmin,soil_ph_0_200,soil_n_0_200
842,121.106059454155,23.6818666437474,21.8189805118233,295.159386068477,26.36875,61.7,61.4194581406787,0.054208,2420,46.88,3,1.68711742168227,0.00587786336880428,0.994122136631196,269.5,7.25000000000006,5.04,3.89625
843,121.13562915495,23.6819362755226,19.0131397855839,389.165628891656,23.55,35.9,35.7807574862602,0.051392,1493,33.48,4,1.21315499817623,0.172727888292563,0.827272111707437,240.6,10.55,5.6975,1.622
844,121.162756440262,23.6839386033613,11.4057954129534,435.666569851873,13.5375,52.8,92.438387284253,0.055088,1524,28.5333333333333,5,2.04881657868484,0.214978410034083,0.785021589965916,186.3,11.45,5.2425,1.66875
845,121.194526194414,23.6818771251264,65.4130581200698,659.216474133601,26.3738095238095,133.5,91.4475989392984,0.063712,2141,72.0333333333333,14,5.59647817991822,0.761985509765133,0.224681036884297,184,7.35000000000002,5.005,3.21
846,121.223699553117,23.6816746443723,78.1629010516857,203.40637882404,53.8,120.5,86.0047495869555,0.073744,2753,99.2,3,1.0134891313433,0.00510409996404149,0.99316120237833,207.4,3.45000000000005,4.925,3.876
847,121.018046290078,23.6548289800503,33.1570816096874,526.430438571013,24.8931034482759,62,55.1963541705928,0.055088,1285,46.0666666666667,8,2.51146054824673,0.0929816581221721,0.907018341877828,266.9,14.35,5.2925,1.53025
848,121.076666177656,23.6548643813103,66.8898597933484,1012.07386363636,22.6122807017544,75.7,81.074214805424,0.05632,2952,60.2333333333333,8,3.24044626809712,0.032933091706134,0.925140697332123,267.8,1.15000000000003,4.925,3.99575
849,121.105931257966,23.6548466962109,71.4514623457796,431.530494821634,31.0866666666667,135.5,110.556487576495,0.06952,2749,86.9,5,1.88393538598393,0.699580511045667,0.2868632629503,292.5,3.25000000000006,4.9125,3.61425
850,121.135703879141,23.654803715072,39.8745022411431,780.189959294437,22.754347826087,55.6,51.2383142077899,0.05896,2438,44.0333333333333,5,2.10773541193903,0.00450479724710489,0.971965123195017,274.4,6.05000000000001,4.9425,3.23
851,121.165061459926,23.6547089324803,33.1999454984139,367.480777928539,31.5461538461538,53.6,40.2660338850833,0.070752,2306,48.4857142857143,4,1.46885159217357,0,1,240.3,6.25000000000006,5.1175,3.39425
852,121.194393871766,23.6545596654481,67.5066847751409,921.375921375921,27.74,58.1,46.4639485324932,0.06512,2052,49.1142857142857,7,1.57832504894518,0.0941021952855163,0.895000937393165,214.3,7.75000000000006,5.0075,2.78525
853,121.223687479566,23.6545459456691,4.0175696305983,302.663438256659,12.0409090909091,20.2,41.6669636399392,0.072688,2736,18.8285714285714,4,2.46687426120125,0,1,220,3.85000000000002,4.9425,3.43975
854,121.01777039158,23.6277358680969,43.3157935851574,1104.24028268551,21.48,41.2,28.9859463694295,0.049808,1378,33.56,2,1.86340595801858,0,1,276,12.95,5.15,1.50625
855,121.044803935308,23.625599527858,47.0521835909302,610.583446404342,25.8583333333333,63,69.3352693765079,0.05896,1744,56.1333333333333,5,1.68367305089282,0.713851378726013,0.274117185154392,244.8,9.95000000000004,5.015,3.941
856,121.079054160825,23.6299383845267,41.7694257045428,1630.89225589226,16.247311827957,48.4,48.7729703868051,0.057024,3167,36.75,7,2.56210834587576,0.0448043599116513,0.889423479386367,260.4,1.65000000000003,4.9975,4.2805
857,121.108537843249,23.6300503080046,41.0411943256688,964.063012799476,21.4106382978723,41.3,43.1703722059189,0.048752,3438,35.22,2,1.19880881126545,0.218968753202028,0.781031246797972,289.6,-0.549999999999955,5.2575,3.546
858,121.135621080876,23.6276321520418,10.9532011068347,1016.47206005004,11.2820512820513,18.4,28.2759372360453,0.038368,3195,17.725,1,1,0,1,290.6,1.35000000000002,5.1575,3.598
859,121.164976657344,23.6275956052887,44.1665020908586,919.339281408248,22.5540983606557,60.5,45.3707458665304,0.066352,2780,42.2571428571429,4,1.62094564826807,0.0141760749778795,0.98582392502212,273.6,3.75000000000006,4.925,3.50675
860,121.191962154707,23.6299256462288,35.7771768991063,341.62830840046,26.8473684210526,82.3,94.7187680341652,0.055616,1955,59.2666666666667,5,2.04261189536504,1,0,250.8,7.55000000000001,5.0325,2.66325
861,121.017832800019,23.6005965282958,19.4811408908393,512.024312896406,16.441935483871,73.4,90.463115304946,0.060544,1689,40.7166666666667,8,2.75265037723318,0.948741360013158,0.051258639986842,276.9,11.85,5.15,1.641
862,121.047423565938,23.6007357818558,35.3851427459471,950.074515648287,18.078431372549,59.5,67.8208800016789,0.05368,2372,46.7,8,3.47131841654086,0.204255203331919,0.795744796668081,242,8.45000000000005,4.95,4.46
863,121.076959209745,23.6007211793245,38.8244832222611,531.39306736429,20.474358974359,99.5,111.856794974304,0.073392,2829,55.3,5,1.3397246752292,0.016203289206366,0.88357555502911,255,2.35000000000002,4.9425,3.29975
864,121.106006774063,23.6005030652196,39.2246148041281,713.102686786898,22.0612903225806,61.1,67.3508128783665,0.043472,2491,52.525,5,2.50850273547487,0.326855709437318,0.673144290562682,266.9,4.35000000000002,5.0075,3.5115
865,121.133090476746,23.6029197127777,37.409307023385,1561.75630652071,15.4685714285714,55.5,52.6542362863865,0.067232,3183,36.8142857142857,3,1.3178612910246,0.00719638910019074,0.802745150418866,287.2,0.150000000000034,5.2875,3.71075
866,121.16507349765,23.6004546784231,56.6270120336605,1117.21144024515,21.0828571428571,75.4,67.709572011609,0.062656,2827,53.8428571428571,6,2.04066933143935,0.00677953380751322,0.971627463381639,291.7,4.15000000000003,5.005,3.3595
867,121.194167683081,23.6003687415005,19.8190736153221,887.784090909092,15.074,36.4,50.6003461516734,0.05632,3027,30.6,6,1.9201937154478,0.0174063943458653,0.982593605654135,285.5,2.95000000000005,4.9,3.35
868,121.020227791416,23.5758239532586,12.6115807545398,201.813214108296,24.1076923076923,46.5,63.2299222567058,0.064416,1634,39.45,2,1.18106434744359,0.922493491325823,0.0775065086741769,272.6,10.2500000000001,5.27,2.52625
869,121.04728970544,23.5735461306591,25.4497555993412,537.087290818634,20.3631578947368,81.1,68.358041641518,0.070752,1817,40.15,5,2.82286435314841,0.0144913304807597,0.98550866951924,235.1,10.2500000000001,5.005,3.13425
870,121.076610530846,23.573502600666,58.6395652400533,819.000819000818,28.48125,56.5,35.5610596936342,0.058608,2278,45.7666666666667,2,1.97077274588484,0,1,244.1,8.45000000000005,5.04,3.36625
871,121.103617813412,23.5757993835964,40.7821760621037,1507.4211502783,15.1410256410256,75.5,71.3511742669057,0.051744,2277,48.8,3,1.24943785792074,0,0.974792502078363,255.6,6.35000000000002,5.025,3.27075
872,121.135447359199,23.5734876605246,41.5205589101614,1027.96052631579,20.6690909090909,39.9,45.5602302083703,0.053504,3080,37.62,4,1.04822216424757,0.0100869783740768,0.989913021625923,271,2.45000000000005,4.85,3.872
873,121.164879188111,23.5733252148902,30.4043638232466,639.204545454546,18.2333333333333,93,91.9328553774422,0.05632,2446,48.1833333333333,7,2.28910394098286,0.328535259048617,0.641043428371873,281.9,4.25000000000006,5.0425,3.39775
874,121.225976171673,23.5756338280504,117.347454742549,461.773209123033,32.9304347826087,220,144.010552554014,0.049808,2393,95.28,8,2.11630314845179,0.887553993994517,0.112446006005483,283,5.15000000000003,4.8925,3.564
875,121.250882764595,23.5711471171626,2.69720432835622,288.906009244992,10.4866666666667,18.9,29.4443708745932,0.05192,2847,13.5,1,1,0,1,296.1,4.15000000000003,5.2225,3.814
876,121.015425158309,23.5441921725964,32.6795575355244,785.123966942149,19.9447368421053,59,58.4164097644468,0.0484,2073,42.26,7,3.01669426800565,0.0895474608465925,0.489735833173957,280.2,9.35000000000002,5.12,3.15925
877,121.047268297311,23.5462992740689,51.0724149121146,869.459721772889,17.7813953488372,105.2,118.235764972906,0.049456,2904,67.36,3,1.10714784595444,0,0.990385662612401,249.5,3.05000000000001,4.9425,4.039
878,121.076720240886,23.5466120573841,47.3677028795392,1515.15151515151,15.6927083333333,66.1,78.9213100917747,0.06336,2741,55.1,7,1.64031217702594,0.00237718600606532,0.973623208820676,270,4.25000000000006,4.95,3.8155
879,121.108686879809,23.5441822606559,70.6526493667054,383.297258297258,36.9294117647059,104.1,87.5195141771851,0.044352,2520,85.75,6,1.20646116514684,0.0236768582234926,0.976323141776508,271.3,4.35000000000002,4.855,4.34925
880,121.137924776093,23.5440824257513,61.6236214870545,425.604358188628,37.785,87.2,55.3701600833048,0.046992,2655,63.76,3,1.09352534115097,0.00879408974294198,0.991205910257058,278.6,3.85000000000002,4.855,4.12675
881,121.252771951193,23.5462277532794,140.613516496932,1726.82709447416,18.3911290322581,160,144.294173509037,0.071808,2186,115.7,18,2.83523274392435,0.533348514082693,0.440553549877483,273.2,6.75000000000006,4.9325,3.304
882,121.017800971849,23.5194660587156,34.4498000008721,531.161473087819,24.0575757575758,67,66.3437358001814,0.062128,2444,51.5666666666667,6,3.43817164162288,0.495397955852752,0.478927903383757,258.9,5.75000000000006,5.1375,3.8265
883,121.044649275643,23.517018575124,30.8807456640959,1042.96388542964,17.6298507462687,47.3,46.491266663385,0.06424,2772,33.9166666666667,4,1.04120278031081,0.0291606912047317,0.933534073897347,245.7,2.15000000000003,5.005,3.701
884,121.074128171104,23.5169895888108,87.5443970503595,2115.98746081505,19.637962962963,69.5,60.7752269168975,0.05104,3555,54.7,1,1,1,0,272.6,-1.54999999999995,5.1575,3.85475
885,121.135592621627,23.5192956915417,15.7764502487888,1186.80275338239,12.0325,34.5,41.3737930799762,0.067408,3223,23.0285714285714,7,2.92090901530999,0.211161475867691,0.689505049895077,303.5,1.05000000000001,5.035,3.29525
886,121.252789349906,23.5190486157025,44.9323081280188,715.193897012079,19.4333333333333,96.5,107.241116869009,0.050336,1974,62.7,11,2.69783458978445,0.460115582965519,0.539884417034482,247.7,8.75000000000006,5.09,2.4455
887,121.018022381191,23.9801679845813,9.02629076760577,1370.32085561497,8.77682926829268,17.4,29.971602476039,0.05984,767,14.9857142857143,19,7.99592079536482,0.621013538220251,0.378986461779749,151.9,14.95,5.155,1.4325
888,121.047510414073,23.9798391648558,30.1113759180265,967.555994729907,16.0957446808511,63.4,73.55172420853,0.048576,1386,43.76,13,4.00495783860055,0.204092088231449,0.790702313691501,177.6,12.45,5.155,1.6655
889,121.076933702363,23.9798615708489,32.952243688001,1830.61619231832,13.2301886792453,44.8,55.8861853080472,0.057904,1463,34.7333333333333,24,11.0508739588563,0.655965304986216,0.337726887702575,171.4,12.15,5.135,1.256
890,121.13613620725,23.9797318943191,13.4202725998658,804.505229283991,12.9875,32.3,51.4495156583316,0.059664,1031,26.8833333333333,19,10.8802928951623,0.872328040046569,0.127671959953431,154.5,14.95,5.585,1.55075
891,121.165302952821,23.9797743507293,109.937314679299,656.209987195903,30.590243902439,156,114.521822881497,0.06248,2065,99.1833333333333,8,2.28052940575112,0.348713068735128,0.651286931264872,173.2,9.35000000000002,4.925,3.3725
892,121.194827882332,23.9798009608223,105.653368962106,712.250712250712,30.3318181818182,128,103.796251582247,0.061776,2218,99.95,15,2.8101388950197,0.0586015044491331,0.941398495550867,176.2,6.85000000000002,4.95,3.579
893,121.224345058599,23.9797219866565,22.6792291694866,497.560349255264,20.2967741935484,49.1,64.9915894317054,0.062304,2045,42.2166666666667,9,2.32714985134747,0.311881125656519,0.611658196418124,166.4,7.95000000000004,5.04,3.338
894,121.253807115612,23.9796146939801,29.3623163601582,725.871045254305,16.5586206896552,66.2,95.3830107706303,0.039952,2621,53.35,4,1.34798102415632,0.0613586247740974,0.892755032741115,167.8,4.05000000000001,4.8925,3.3815
895,121.01798143983,23.9527299804015,24.5896448064063,495.337995337995,22.9882352941176,44.6,45.6402785878881,0.03432,1026,36.8,5,1.06352673273509,1,0,165.3,14.45,5.055,1.8895
896,121.047495281272,23.9527691135565,20.3627477459413,733.137829912023,15.7375,45,66.1041615646065,0.065472,1409,36.8857142857143,15,5.87982821169247,0.563818270427669,0.376593171101928,185,12.15,5.17,1.80125
897,121.136003700366,23.9528414890609,26.7732983508272,396.051669510114,23.1192307692308,82.2,79.6704105393069,0.065648,1306,47.2571428571429,10,4.98397992720522,1,0,175.4,13.05,5.0825,1.2995
898,121.16789601907,23.9548940273173,28.4430536582224,645.661157024793,19.2771428571429,57,72.4122736952576,0.054208,1172,46.84,16,4.4969203528568,0.830655418071635,0.169344581928364,173.7,13.35,5.32,1.5425
899,121.194700506929,23.9526677062904,53.2515140568854,1204.20624151968,16.856338028169,88.6,99.7806124478142,0.05896,1628,64.4166666666667,18,7.54034640600787,0.580534345991561,0.395571308016878,162.9,11.05,5.235,1.6985
900,121.22437850876899,23.9525050496309,21.6990799533783,890.935987089833,15.1660377358491,49.8,59.5748474781518,0.059488,1754,34.8666666666667,4,2.46596977221744,0.287528887791963,0.712471112208037,145.8,10.65,5.2325,1.72225
901,121.253760349477,23.9526339627364,29.1323460543477,1144.39447478317,15.6087719298246,47.3,57.9887226398513,0.049808,2040,38.64,13,4.84320953988879,0.52046255526886,0.30412833171945,159.1,8.45000000000005,5.02,3.455
902,121.015441666917,23.9280186296235,11.2312845896645,850.571584104518,12.236,21.9,35.4162417482982,0.058784,724,20.0857142857143,12,6.83376577583689,0.658565633257658,0.238499758085526,160.9,16.05,5.235,1.49875
903,121.047490639085,23.9260261328339,30.0430498851696,781.625781625781,18.5634615384615,74.3,65.4521682004211,0.066528,1149,42.9857142857143,18,4.33868125393383,0.392704816876629,0.607295183123371,179,13.05,5.2275,1.3175
904,121.106324048193,23.9258213123897,29.0112718211888,798.525798525798,18.8653846153846,59,55.2826943818422,0.06512,1430,36.3,14,4.59593790696893,0.660971678593464,0.339028321406536,201.1,12.45,5.2475,1.996
905,121.133304941273,23.9281588090156,20.9105957115966,654.782020953025,16.3806451612903,50.9,72.9757294953963,0.047344,1621,38.44,7,2.08935284726067,0.832430910203573,0.122704994828081,220.5,11.2500000000001,5.1525,1.97125
906,121.168085059493,23.9279907262405,44.4343565037029,949.746734204213,22.5789473684211,44.7,41.4087115804311,0.060016,2214,39.2833333333333,4,1.09291008242585,0.116615867404909,0.883384132595091,215.8,8.05000000000001,5.04,3.1925
907,121.194900711301,23.9257068048225,54.4710172331587,834.028356964137,20.8145833333333,99.1,96.898604767693,0.057552,1403,66.6833333333333,16,5.51668286875339,0.51244771104849,0.487552288951511,179.9,11.55,5.2825,1.468
908,121.224129317606,23.9256019730258,7.37855583354552,273.628637651301,14.1764705882353,55.6,86.7554309252604,0.062128,1769,24.6166666666667,8,3.04726220484212,0.363372579343983,0.574630000706354,147.2,9.45000000000004,5.02,3.31925
909,121.25137684831,23.927801722965,56.0638567431429,901.253918495297,21,111,90.2049400916115,0.05104,1785,66.44,16,4.90119508235548,0.253981607333628,0.744003828230479,159,8.75000000000006,5.055,2.71025
910,121.017598056655,23.8988330767464,32.4889730055217,1600.51216389245,14.725,31.3,44.038632587804,0.06248,1220,28.6,8,2.23786713462536,0.822252501213291,0.101747972428699,192.3,11.7500000000001,5.055,1.58125
911,121.07708509359,23.8986032507858,8.44767124566991,804.195804195804,10.9478260869565,22.6,34.4219047137171,0.0572,1664,17.7666666666667,9,2.63961268129747,0.826009157186933,0,178.3,11.65,5.1275,1.92225
